log_id,batch_id,equip_id,plant_id,process_step,step_start,step_end,ideal_duration_minutes,actual_duration_minutes,downtime_minutes,outcome,run_time_minutes,availability,performance,quality,oee
LOG-001124,BCH-00293,EQ-102,PLT-001,Step 2 – Blending,2024-06-05 12:44:51,2024-06-05 13:50:22,60,65.5,5.5,completed,60.0,0.6837,0.7321,0.6803,0.3405
LOG-001125,BCH-00293,EQ-103,PLT-001,Step 3 – Compression,2024-06-05 13:50:22,2024-06-05 15:50:22,120,120.0,0.0,completed,120.0,0.7675,0.8154,0.7557,0.4729
LOG-001126,BCH-00293,EQ-104,PLT-001,Step 4 – Coating,2024-06-05 15:50:22,2024-06-05 20:15:24,150,265.0,115.0,completed,150.0,0.6286,0.6355,0.7901,0.3156
LOG-001127,BCH-00294,EQ-101,PLT-001,Step 1 – Granulation,2024-06-06 00:22:51,2024-06-06 01:52:51,90,90.0,0.0,completed,90.0,0.7381,0.7903,0.7703,0.4493
LOG-001128,BCH-00294,EQ-102,PLT-001,Step 2 – Blending,2024-06-06 01:52:51,2024-06-06 02:52:51,60,60.0,0.0,completed,60.0,0.767,0.7552,0.717,0.4153
LOG-001129,BCH-00294,EQ-103,PLT-001,Step 3 – Compression,2024-06-06 02:52:51,2024-06-06 04:52:51,120,120.0,0.0,completed,120.0,0.7583,0.801,0.7623,0.463
LOG-001130,BCH-00294,EQ-104,PLT-001,Step 4 – Coating,2024-06-06 04:52:51,2024-06-06 07:22:51,150,150.0,0.0,completed,150.0,0.7643,0.758,0.7869,0.4559
LOG-001131,BCH-00295,EQ-101,PLT-001,Step 1 – Granulation,2024-06-06 10:33:35,2024-06-06 12:03:35,90,90.0,0.0,completed,90.0,0.7235,0.8117,0.8072,0.474
LOG-001132,BCH-00295,EQ-102,PLT-001,Step 2 – Blending,2024-06-06 12:03:35,2024-06-06 14:57:38,60,174.0,129.4,aborted,44.6,0.5193,0.6069,0.4717,0.1487
LOG-001133,BCH-00296,EQ-101,PLT-001,Step 1 – Granulation,2024-06-07 17:18:07,2024-06-07 19:19:04,90,121.0,31.0,completed,90.0,0.7036,0.6721,0.7491,0.3542
LOG-001134,BCH-00296,EQ-102,PLT-001,Step 2 – Blending,2024-06-07 19:19:04,2024-06-07 20:19:04,60,60.0,0.0,completed,60.0,0.7125,0.7078,0.7311,0.3687
LOG-001135,BCH-00296,EQ-103,PLT-001,Step 3 – Compression,2024-06-07 20:19:04,2024-06-07 22:19:04,120,120.0,0.0,completed,120.0,0.7244,0.7724,0.7226,0.4043
LOG-001136,BCH-00296,EQ-104,PLT-001,Step 4 – Coating,2024-06-07 22:19:04,2024-06-08 00:49:04,150,150.0,0.0,completed,150.0,0.7589,0.739,0.7274,0.4079
LOG-001137,BCH-00297,EQ-101,PLT-001,Step 1 – Granulation,2024-06-07 19:03:55,2024-06-07 21:26:01,90,142.1,52.1,completed,90.0,0.6694,0.6889,0.7734,0.3567
LOG-001138,BCH-00297,EQ-102,PLT-001,Step 2 – Blending,2024-06-07 21:26:01,2024-06-07 22:26:01,60,60.0,0.0,completed,60.0,0.7218,0.7688,0.8149,0.4522
LOG-001139,BCH-00297,EQ-103,PLT-001,Step 3 – Compression,2024-06-07 22:26:01,2024-06-07 23:52:36,120,86.6,0.0,aborted,86.6,0.7449,0.7408,0.446,0.2461
LOG-001140,BCH-00298,EQ-101,PLT-001,Step 1 – Granulation,2024-06-08 01:23:00,2024-06-08 02:53:00,90,90.0,0.0,completed,90.0,0.807,0.7445,0.8008,0.4811
LOG-001141,BCH-00298,EQ-102,PLT-001,Step 2 – Blending,2024-06-08 02:53:00,2024-06-08 03:53:00,60,60.0,0.0,completed,60.0,0.7835,0.8301,0.7964,0.518
LOG-001142,BCH-00298,EQ-103,PLT-001,Step 3 – Compression,2024-06-08 03:53:00,2024-06-08 05:53:00,120,120.0,0.0,completed,120.0,0.7421,0.726,0.7073,0.3811
LOG-001143,BCH-00298,EQ-104,PLT-001,Step 4 – Coating,2024-06-08 05:53:00,2024-06-08 08:23:00,150,150.0,0.0,completed,150.0,0.7441,0.7379,0.7521,0.413
LOG-001144,BCH-00299,EQ-101,PLT-001,Step 1 – Granulation,2024-06-08 02:08:52,2024-06-08 06:31:45,90,262.9,172.9,completed,89.99999999999997,0.6023,0.5868,0.805,0.2845
LOG-001145,BCH-00299,EQ-102,PLT-001,Step 2 – Blending,2024-06-08 06:31:45,2024-06-08 07:31:45,60,60.0,0.0,completed,60.0,0.7306,0.7732,0.7026,0.3969
LOG-001146,BCH-00299,EQ-103,PLT-001,Step 3 – Compression,2024-06-08 07:31:45,2024-06-08 10:12:53,120,161.1,41.1,completed,120.0,0.695,0.7206,0.7741,0.3877
LOG-001147,BCH-00299,EQ-104,PLT-001,Step 4 – Coating,2024-06-08 10:12:53,2024-06-08 12:42:53,150,150.0,0.0,completed,150.0,0.7112,0.7147,0.7587,0.3856
LOG-001148,BCH-00300,EQ-101,PLT-001,Step 1 – Granulation,2024-06-08 04:26:11,2024-06-08 05:56:11,90,90.0,0.0,completed,90.0,0.7948,0.7702,0.7093,0.4342
LOG-001149,BCH-00300,EQ-102,PLT-001,Step 2 – Blending,2024-06-08 05:56:11,2024-06-08 07:37:20,60,101.2,41.2,completed,60.0,0.6217,0.6872,0.7371,0.3149
LOG-001150,BCH-00300,EQ-103,PLT-001,Step 3 – Compression,2024-06-08 07:37:20,2024-06-08 09:37:20,120,120.0,0.0,completed,120.0,0.729,0.728,0.7815,0.4148
LOG-001151,BCH-00300,EQ-104,PLT-001,Step 4 – Coating,2024-06-08 09:37:20,2024-06-08 12:53:21,150,196.0,46.0,completed,150.0,0.7392,0.6634,0.6837,0.3353
LOG-001152,BCH-00301,EQ-101,PLT-001,Step 1 – Granulation,2024-06-09 00:15:06,2024-06-09 01:45:06,90,90.0,0.0,completed,90.0,0.7677,0.6888,0.7806,0.4128
LOG-001153,BCH-00301,EQ-102,PLT-001,Step 2 – Blending,2024-06-09 01:45:06,2024-06-09 03:31:07,60,106.0,46.0,completed,60.0,0.5956,0.6487,0.8143,0.3146
LOG-001154,BCH-00301,EQ-103,PLT-001,Step 3 – Compression,2024-06-09 03:31:07,2024-06-09 08:18:17,120,287.2,167.2,completed,120.0,0.6037,0.5425,0.8136,0.2665
LOG-001155,BCH-00301,EQ-104,PLT-001,Step 4 – Coating,2024-06-09 08:18:17,2024-06-09 10:48:17,150,150.0,0.0,completed,150.0,0.7097,0.7559,0.7455,0.3999
LOG-001156,BCH-00302,EQ-101,PLT-001,Step 1 – Granulation,2024-06-09 20:58:58,2024-06-09 23:59:41,90,180.7,90.7,completed,89.99999999999999,0.6581,0.5197,0.8101,0.2771
LOG-001157,BCH-00302,EQ-102,PLT-001,Step 2 – Blending,2024-06-09 23:59:41,2024-06-10 01:16:44,60,77.0,17.0,completed,60.0,0.7198,0.6818,0.8148,0.3999
LOG-001158,BCH-00302,EQ-103,PLT-001,Step 3 – Compression,2024-06-10 01:16:44,2024-06-10 03:16:44,120,120.0,0.0,completed,120.0,0.6727,0.7437,0.7717,0.3861
LOG-001159,BCH-00302,EQ-104,PLT-001,Step 4 – Coating,2024-06-10 03:16:44,2024-06-10 05:46:44,150,150.0,0.0,completed,150.0,0.7383,0.7899,0.6999,0.4082
LOG-001160,BCH-00303,EQ-101,PLT-001,Step 1 – Granulation,2024-06-10 11:46:57,2024-06-10 13:16:57,90,90.0,0.0,completed,90.0,0.7496,0.6904,0.8135,0.421
LOG-001161,BCH-00303,EQ-102,PLT-001,Step 2 – Blending,2024-06-10 13:16:57,2024-06-10 14:16:57,60,60.0,0.0,completed,60.0,0.7829,0.7098,0.7916,0.4399
LOG-001162,BCH-00303,EQ-103,PLT-001,Step 3 – Compression,2024-06-10 14:16:57,2024-06-10 16:16:57,120,120.0,0.0,completed,120.0,0.7938,0.6919,0.7126,0.3914
LOG-001163,BCH-00303,EQ-104,PLT-001,Step 4 – Coating,2024-06-10 16:16:57,2024-06-10 18:46:57,150,150.0,0.0,completed,150.0,0.7275,0.7647,0.7362,0.4096
LOG-001164,BCH-00304,EQ-101,PLT-001,Step 1 – Granulation,2024-06-10 20:16:49,2024-06-10 21:46:49,90,90.0,0.0,completed,90.0,0.7381,0.7314,0.7914,0.4272
LOG-001165,BCH-00304,EQ-102,PLT-001,Step 2 – Blending,2024-06-10 21:46:49,2024-06-10 22:46:49,60,60.0,0.0,completed,60.0,0.7669,0.7693,0.7632,0.4503
LOG-001166,BCH-00304,EQ-103,PLT-001,Step 3 – Compression,2024-06-10 22:46:49,2024-06-11 01:03:45,120,136.9,16.9,completed,120.0,0.8073,0.7127,0.7577,0.436
LOG-001167,BCH-00304,EQ-104,PLT-001,Step 4 – Coating,2024-06-11 01:03:45,2024-06-11 03:33:45,150,150.0,0.0,completed,150.0,0.7685,0.7626,0.7242,0.4244
LOG-001168,BCH-00305,EQ-101,PLT-001,Step 1 – Granulation,2024-06-12 20:15:56,2024-06-12 21:45:56,90,90.0,0.0,completed,90.0,0.6771,0.7885,0.8128,0.4339
LOG-001169,BCH-00305,EQ-102,PLT-001,Step 2 – Blending,2024-06-12 21:45:56,2024-06-12 22:45:56,60,60.0,0.0,completed,60.0,0.7077,0.7288,0.764,0.394
LOG-001170,BCH-00305,EQ-103,PLT-001,Step 3 – Compression,2024-06-12 22:45:56,2024-06-13 00:45:56,120,120.0,0.0,completed,120.0,0.7368,0.7575,0.8076,0.4507
LOG-001171,BCH-00305,EQ-104,PLT-001,Step 4 – Coating,2024-06-13 00:45:56,2024-06-13 03:15:56,150,150.0,0.0,completed,150.0,0.7276,0.8064,0.7798,0.4575
LOG-001172,BCH-00306,EQ-101,PLT-001,Step 1 – Granulation,2024-06-14 16:59:23,2024-06-14 17:22:13,90,22.8,11.3,aborted,11.5,0.6026,0.7323,0.4793,0.2115
LOG-001173,BCH-00307,EQ-101,PLT-001,Step 1 – Granulation,2024-06-15 04:13:59,2024-06-15 05:43:59,90,90.0,0.0,completed,90.0,0.7489,0.7715,0.7204,0.4162
LOG-001174,BCH-00307,EQ-102,PLT-001,Step 2 – Blending,2024-06-15 05:43:59,2024-06-15 07:04:56,60,81.0,21.0,completed,60.0,0.6186,0.7003,0.7429,0.3218
LOG-001175,BCH-00307,EQ-103,PLT-001,Step 3 – Compression,2024-06-15 07:04:56,2024-06-15 10:05:40,120,180.7,60.7,completed,120.0,0.6611,0.6626,0.7141,0.3128
LOG-001176,BCH-00307,EQ-104,PLT-001,Step 4 – Coating,2024-06-15 10:05:40,2024-06-15 12:53:59,150,168.3,18.3,completed,150.0,0.74,0.7131,0.7305,0.3855
LOG-001177,BCH-00308,EQ-101,PLT-001,Step 1 – Granulation,2024-06-15 16:57:14,2024-06-15 18:49:35,90,112.4,22.4,completed,90.0,0.6358,0.7165,0.6755,0.3077
LOG-001178,BCH-00308,EQ-102,PLT-001,Step 2 – Blending,2024-06-15 18:49:35,2024-06-15 19:49:35,60,60.0,0.0,completed,60.0,0.7815,0.7823,0.7141,0.4366
LOG-001179,BCH-00308,EQ-103,PLT-001,Step 3 – Compression,2024-06-15 19:49:35,2024-06-15 21:49:35,120,120.0,0.0,completed,120.0,0.8322,0.7218,0.7613,0.4573
LOG-001180,BCH-00308,EQ-104,PLT-001,Step 4 – Coating,2024-06-15 21:49:35,2024-06-16 01:39:53,150,230.3,192.4,aborted,37.900000000000006,0.437,0.6999,0.5044,0.1543
LOG-001181,BCH-00309,EQ-101,PLT-001,Step 1 – Granulation,2024-06-16 08:54:53,2024-06-16 10:24:53,90,90.0,0.0,completed,90.0,0.6795,0.7415,0.8225,0.4144
LOG-001182,BCH-00309,EQ-102,PLT-001,Step 2 – Blending,2024-06-16 10:24:53,2024-06-16 11:24:53,60,60.0,0.0,completed,60.0,0.7503,0.7913,0.8145,0.4836
LOG-001183,BCH-00309,EQ-103,PLT-001,Step 3 – Compression,2024-06-16 11:24:53,2024-06-16 13:34:29,120,129.6,9.6,completed,120.0,0.7497,0.6789,0.6812,0.3467
LOG-001184,BCH-00309,EQ-104,PLT-001,Step 4 – Coating,2024-06-16 13:34:29,2024-06-16 16:50:25,150,195.9,45.9,completed,150.0,0.6112,0.6843,0.7226,0.3022
LOG-001185,BCH-00310,EQ-101,PLT-001,Step 1 – Granulation,2024-06-16 13:52:17,2024-06-16 15:22:17,90,90.0,0.0,completed,90.0,0.7311,0.7768,0.7191,0.4084
LOG-001186,BCH-00310,EQ-102,PLT-001,Step 2 – Blending,2024-06-16 15:22:17,2024-06-16 18:29:59,60,187.7,127.7,completed,59.99999999999999,0.5085,0.5395,0.7414,0.2034
LOG-001187,BCH-00310,EQ-103,PLT-001,Step 3 – Compression,2024-06-16 18:29:59,2024-06-16 20:29:59,120,120.0,0.0,completed,120.0,0.8027,0.7975,0.7295,0.467
LOG-001188,BCH-00310,EQ-104,PLT-001,Step 4 – Coating,2024-06-16 20:29:59,2024-06-16 23:13:03,150,163.1,13.1,completed,150.0,0.7589,0.6952,0.7433,0.3922
LOG-001189,BCH-00311,EQ-101,PLT-001,Step 1 – Granulation,2024-06-17 02:34:26,2024-06-17 04:04:26,90,90.0,0.0,completed,90.0,0.6963,0.7202,0.79,0.3962
LOG-001190,BCH-00311,EQ-102,PLT-001,Step 2 – Blending,2024-06-17 04:04:26,2024-06-17 05:04:26,60,60.0,0.0,completed,60.0,0.7811,0.7218,0.7435,0.4192
LOG-001191,BCH-00311,EQ-103,PLT-001,Step 3 – Compression,2024-06-17 05:04:26,2024-06-17 07:55:07,120,170.7,50.7,completed,120.0,0.7078,0.7112,0.7981,0.4018
LOG-001192,BCH-00311,EQ-104,PLT-001,Step 4 – Coating,2024-06-17 07:55:07,2024-06-17 10:25:07,150,150.0,0.0,completed,150.0,0.8165,0.6854,0.6837,0.3826
LOG-001193,BCH-00312,EQ-101,PLT-001,Step 1 – Granulation,2024-06-17 14:47:05,2024-06-17 17:12:48,90,145.7,55.7,completed,89.99999999999999,0.6066,0.6484,0.7631,0.3001
LOG-001194,BCH-00312,EQ-102,PLT-001,Step 2 – Blending,2024-06-17 17:12:48,2024-06-17 18:12:48,60,60.0,0.0,completed,60.0,0.7162,0.7808,0.6923,0.3871
LOG-001195,BCH-00312,EQ-103,PLT-001,Step 3 – Compression,2024-06-17 18:12:48,2024-06-17 20:21:38,120,128.8,8.8,completed,120.0,0.7148,0.7384,0.7356,0.3883
LOG-001196,BCH-00312,EQ-104,PLT-001,Step 4 – Coating,2024-06-17 20:21:38,2024-06-17 22:14:22,150,112.7,0.0,aborted,112.7,0.8123,0.7437,0.4269,0.2579
LOG-001197,BCH-00313,EQ-101,PLT-001,Step 1 – Granulation,2024-06-18 17:07:42,2024-06-18 18:37:42,90,90.0,0.0,completed,90.0,0.7503,0.671,0.7793,0.3923
LOG-001198,BCH-00313,EQ-102,PLT-001,Step 2 – Blending,2024-06-18 18:37:42,2024-06-18 20:32:32,60,114.8,54.8,completed,60.0,0.6655,0.6493,0.7102,0.3069
LOG-001199,BCH-00313,EQ-103,PLT-001,Step 3 – Compression,2024-06-18 20:32:32,2024-06-18 22:32:32,120,120.0,0.0,completed,120.0,0.7336,0.6772,0.7193,0.3573
LOG-001200,BCH-00313,EQ-104,PLT-001,Step 4 – Coating,2024-06-18 22:32:32,2024-06-19 01:02:32,150,150.0,0.0,completed,150.0,0.7836,0.7501,0.8047,0.473
LOG-001201,BCH-00314,EQ-101,PLT-001,Step 1 – Granulation,2024-06-18 19:34:35,2024-06-18 21:41:49,90,127.2,37.2,completed,90.0,0.6657,0.6706,0.7874,0.3515
LOG-001202,BCH-00314,EQ-102,PLT-001,Step 2 – Blending,2024-06-18 21:41:49,2024-06-18 22:41:49,60,60.0,0.0,completed,60.0,0.6568,0.6937,0.6811,0.3103
LOG-001203,BCH-00314,EQ-103,PLT-001,Step 3 – Compression,2024-06-18 22:41:49,2024-06-19 00:46:49,120,125.0,5.0,completed,120.0,0.6766,0.7516,0.8076,0.4107
LOG-001204,BCH-00314,EQ-104,PLT-001,Step 4 – Coating,2024-06-19 00:46:49,2024-06-19 05:31:11,150,284.4,134.4,completed,149.99999999999997,0.5376,0.6003,0.7536,0.2432
LOG-001205,BCH-00315,EQ-101,PLT-001,Step 1 – Granulation,2024-06-19 13:23:59,2024-06-19 15:16:08,90,112.1,22.1,completed,90.0,0.6457,0.6553,0.718,0.3038
LOG-001206,BCH-00315,EQ-102,PLT-001,Step 2 – Blending,2024-06-19 15:16:08,2024-06-19 16:39:43,60,83.6,23.6,completed,59.99999999999999,0.6425,0.6609,0.7731,0.3283
LOG-001207,BCH-00315,EQ-103,PLT-001,Step 3 – Compression,2024-06-19 16:39:43,2024-06-19 18:39:43,120,120.0,0.0,completed,120.0,0.6884,0.7214,0.7151,0.3551
LOG-001208,BCH-00315,EQ-104,PLT-001,Step 4 – Coating,2024-06-19 18:39:43,2024-06-19 21:09:43,150,150.0,0.0,completed,150.0,0.7549,0.8117,0.7866,0.482
LOG-001209,BCH-00316,EQ-101,PLT-001,Step 1 – Granulation,2024-06-19 16:35:54,2024-06-19 18:05:54,90,90.0,0.0,completed,90.0,0.734,0.6763,0.7554,0.375
LOG-001210,BCH-00316,EQ-102,PLT-001,Step 2 – Blending,2024-06-19 18:05:54,2024-06-19 19:05:54,60,60.0,0.0,completed,60.0,0.7622,0.7852,0.6912,0.4137
LOG-001211,BCH-00316,EQ-103,PLT-001,Step 3 – Compression,2024-06-19 19:05:54,2024-06-19 21:05:54,120,120.0,0.0,completed,120.0,0.7777,0.6949,0.7056,0.3813
LOG-001212,BCH-00316,EQ-104,PLT-001,Step 4 – Coating,2024-06-19 21:05:54,2024-06-19 23:35:54,150,150.0,0.0,completed,150.0,0.727,0.7229,0.7307,0.384
LOG-001213,BCH-00317,EQ-101,PLT-001,Step 1 – Granulation,2024-06-20 10:09:43,2024-06-20 12:23:24,90,133.7,43.7,completed,89.99999999999999,0.5749,0.6307,0.691,0.2505
LOG-001214,BCH-00317,EQ-102,PLT-001,Step 2 – Blending,2024-06-20 12:23:24,2024-06-20 12:48:13,60,24.8,0.0,aborted,24.8,0.6963,0.7476,0.4965,0.2585
LOG-001215,BCH-00318,EQ-101,PLT-001,Step 1 – Granulation,2024-06-21 14:49:00,2024-06-21 16:19:00,90,90.0,0.0,completed,90.0,0.7937,0.6818,0.6935,0.3753
LOG-001216,BCH-00318,EQ-102,PLT-001,Step 2 – Blending,2024-06-21 16:19:00,2024-06-21 18:18:54,60,119.9,59.9,completed,60.00000000000001,0.6096,0.6109,0.7654,0.285
LOG-001217,BCH-00318,EQ-103,PLT-001,Step 3 – Compression,2024-06-21 18:18:54,2024-06-21 19:35:48,120,76.9,0.0,aborted,76.9,0.6963,0.7544,0.4701,0.2469
LOG-001218,BCH-00319,EQ-101,PLT-001,Step 1 – Granulation,2024-06-21 19:19:31,2024-06-21 21:35:38,90,136.1,46.1,completed,90.0,0.5871,0.6914,0.7405,0.3006
LOG-001219,BCH-00319,EQ-102,PLT-001,Step 2 – Blending,2024-06-21 21:35:38,2024-06-21 22:35:38,60,60.0,0.0,completed,60.0,0.765,0.6855,0.7585,0.3978
LOG-001220,BCH-00319,EQ-103,PLT-001,Step 3 – Compression,2024-06-21 22:35:38,2024-06-22 00:35:38,120,120.0,0.0,completed,120.0,0.7197,0.7369,0.8058,0.4274
LOG-001221,BCH-00319,EQ-104,PLT-001,Step 4 – Coating,2024-06-22 00:35:38,2024-06-22 03:05:38,150,150.0,0.0,completed,150.0,0.6636,0.7432,0.6856,0.3381
LOG-001222,BCH-00320,EQ-101,PLT-001,Step 1 – Granulation,2024-06-21 19:58:32,2024-06-21 21:28:32,90,90.0,0.0,completed,90.0,0.7543,0.7053,0.6973,0.371
LOG-001223,BCH-00320,EQ-102,PLT-001,Step 2 – Blending,2024-06-21 21:28:32,2024-06-21 22:28:32,60,60.0,0.0,completed,60.0,0.6886,0.6838,0.7884,0.3712
LOG-001224,BCH-00320,EQ-103,PLT-001,Step 3 – Compression,2024-06-21 22:28:32,2024-06-22 00:28:32,120,120.0,0.0,completed,120.0,0.743,0.8023,0.7386,0.4403
LOG-001225,BCH-00320,EQ-104,PLT-001,Step 4 – Coating,2024-06-22 00:28:32,2024-06-22 03:51:29,150,202.9,52.9,completed,150.0,0.6626,0.6938,0.7819,0.3594
LOG-001226,BCH-00321,EQ-101,PLT-001,Step 1 – Granulation,2024-06-22 08:21:02,2024-06-22 10:02:13,90,101.2,11.2,completed,90.0,0.6752,0.7873,0.6846,0.3639
LOG-001227,BCH-00321,EQ-102,PLT-001,Step 2 – Blending,2024-06-22 10:02:13,2024-06-22 11:41:04,60,98.8,38.8,completed,60.0,0.5845,0.5186,0.7166,0.2172
LOG-001228,BCH-00321,EQ-103,PLT-001,Step 3 – Compression,2024-06-22 11:41:04,2024-06-22 15:22:06,120,221.0,101.0,completed,120.0,0.5593,0.5515,0.7632,0.2354
LOG-001229,BCH-00321,EQ-104,PLT-001,Step 4 – Coating,2024-06-22 15:22:06,2024-06-22 17:52:06,150,150.0,0.0,completed,150.0,0.778,0.6754,0.7153,0.3759
LOG-001230,BCH-00322,EQ-101,PLT-001,Step 1 – Granulation,2024-06-22 12:23:35,2024-06-22 14:26:32,90,122.9,32.9,completed,90.0,0.645,0.6383,0.7534,0.3102
LOG-001231,BCH-00322,EQ-102,PLT-001,Step 2 – Blending,2024-06-22 14:26:32,2024-06-22 16:01:29,60,95.0,35.0,completed,60.0,0.5603,0.6496,0.7746,0.2819
LOG-001232,BCH-00322,EQ-103,PLT-001,Step 3 – Compression,2024-06-22 16:01:29,2024-06-22 18:01:29,120,120.0,0.0,completed,120.0,0.6529,0.7243,0.7667,0.3626
LOG-001233,BCH-00322,EQ-104,PLT-001,Step 4 – Coating,2024-06-22 18:01:29,2024-06-22 21:53:07,150,231.6,81.6,completed,150.0,0.623,0.6602,0.6969,0.2866
LOG-001234,BCH-00323,EQ-101,PLT-001,Step 1 – Granulation,2024-06-22 13:40:16,2024-06-22 19:01:38,90,321.4,231.4,completed,89.99999999999997,0.5792,0.5756,0.6945,0.2315
LOG-001235,BCH-00323,EQ-102,PLT-001,Step 2 – Blending,2024-06-22 19:01:38,2024-06-22 20:01:38,60,60.0,0.0,completed,60.0,0.7348,0.6697,0.6998,0.3444
LOG-001236,BCH-00323,EQ-103,PLT-001,Step 3 – Compression,2024-06-22 20:01:38,2024-06-22 22:29:49,120,148.2,28.2,completed,120.0,0.6229,0.6946,0.811,0.3509
LOG-001237,BCH-00323,EQ-104,PLT-001,Step 4 – Coating,2024-06-22 22:29:49,2024-06-23 01:37:00,150,187.2,37.2,completed,150.0,0.7324,0.615,0.676,0.3045
LOG-001238,BCH-00324,EQ-101,PLT-001,Step 1 – Granulation,2024-06-23 11:05:09,2024-06-23 12:35:09,90,90.0,0.0,completed,90.0,0.6608,0.7053,0.7238,0.3373
LOG-001239,BCH-00324,EQ-102,PLT-001,Step 2 – Blending,2024-06-23 12:35:09,2024-06-23 14:09:48,60,94.7,34.7,completed,60.0,0.5865,0.5716,0.7406,0.2483
LOG-001240,BCH-00324,EQ-103,PLT-001,Step 3 – Compression,2024-06-23 14:09:48,2024-06-23 17:18:27,120,188.7,68.7,completed,120.0,0.6089,0.6389,0.6633,0.258
LOG-001241,BCH-00324,EQ-104,PLT-001,Step 4 – Coating,2024-06-23 17:18:27,2024-06-23 21:58:50,150,280.4,130.4,completed,149.99999999999997,0.5745,0.6464,0.7006,0.2602
LOG-001242,BCH-00325,EQ-101,PLT-001,Step 1 – Granulation,2024-06-25 13:34:12,2024-06-25 15:04:12,90,90.0,0.0,completed,90.0,0.7317,0.7062,0.7128,0.3683
LOG-001243,BCH-00325,EQ-102,PLT-001,Step 2 – Blending,2024-06-25 15:04:12,2024-06-25 18:38:34,60,214.4,154.4,completed,60.0,0.45,0.4839,0.7235,0.1575
LOG-001244,BCH-00325,EQ-103,PLT-001,Step 3 – Compression,2024-06-25 18:38:34,2024-06-25 20:38:34,120,120.0,0.0,completed,120.0,0.7428,0.7936,0.6874,0.4052
LOG-001245,BCH-00325,EQ-104,PLT-001,Step 4 – Coating,2024-06-25 20:38:34,2024-06-26 00:26:29,150,227.9,77.9,completed,150.0,0.5854,0.6966,0.6529,0.2662
LOG-001246,BCH-00326,EQ-101,PLT-001,Step 1 – Granulation,2024-06-25 19:42:21,2024-06-25 21:12:21,90,90.0,0.0,completed,90.0,0.6997,0.7036,0.8219,0.4046
LOG-001247,BCH-00326,EQ-102,PLT-001,Step 2 – Blending,2024-06-25 21:12:21,2024-06-25 22:12:21,60,60.0,0.0,completed,60.0,0.6809,0.6631,0.6582,0.2972
LOG-001248,BCH-00326,EQ-103,PLT-001,Step 3 – Compression,2024-06-25 22:12:21,2024-06-26 01:13:31,120,181.2,61.2,completed,120.0,0.5979,0.6159,0.6591,0.2427
LOG-001249,BCH-00326,EQ-104,PLT-001,Step 4 – Coating,2024-06-26 01:13:31,2024-06-26 03:43:31,150,150.0,0.0,completed,150.0,0.7872,0.8025,0.7491,0.4732
LOG-001250,BCH-00327,EQ-101,PLT-001,Step 1 – Granulation,2024-06-26 08:19:52,2024-06-26 09:49:52,90,90.0,0.0,completed,90.0,0.788,0.6489,0.8427,0.4309
LOG-001251,BCH-00327,EQ-102,PLT-001,Step 2 – Blending,2024-06-26 09:49:52,2024-06-26 11:03:47,60,73.9,13.9,completed,60.00000000000001,0.625,0.6289,0.7369,0.2896
LOG-001252,BCH-00327,EQ-103,PLT-001,Step 3 – Compression,2024-06-26 11:03:47,2024-06-26 13:03:47,120,120.0,0.0,completed,120.0,0.7556,0.7058,0.6926,0.3694
LOG-001253,BCH-00327,EQ-104,PLT-001,Step 4 – Coating,2024-06-26 13:03:47,2024-06-26 15:33:47,150,150.0,0.0,completed,150.0,0.7024,0.7523,0.73,0.3857
LOG-001254,BCH-00328,EQ-101,PLT-001,Step 1 – Granulation,2024-06-26 11:23:18,2024-06-26 12:53:18,90,90.0,0.0,completed,90.0,0.7267,0.6445,0.7772,0.364
LOG-001255,BCH-00328,EQ-102,PLT-001,Step 2 – Blending,2024-06-26 12:53:18,2024-06-26 13:53:18,60,60.0,0.0,completed,60.0,0.7746,0.6857,0.7178,0.3813
LOG-001256,BCH-00328,EQ-103,PLT-001,Step 3 – Compression,2024-06-26 13:53:18,2024-06-26 15:53:18,120,120.0,0.0,completed,120.0,0.7832,0.7304,0.6967,0.3985
LOG-001257,BCH-00328,EQ-104,PLT-001,Step 4 – Coating,2024-06-26 15:53:18,2024-06-26 18:23:18,150,150.0,0.0,completed,150.0,0.6915,0.7502,0.6849,0.3553
LOG-001258,BCH-00329,EQ-101,PLT-001,Step 1 – Granulation,2024-06-27 09:37:50,2024-06-27 11:07:50,90,90.0,0.0,completed,90.0,0.7289,0.6661,0.7798,0.3786
LOG-001259,BCH-00329,EQ-102,PLT-001,Step 2 – Blending,2024-06-27 11:07:50,2024-06-27 16:21:12,60,313.4,253.4,completed,59.99999999999997,0.4803,0.4137,0.6984,0.1388
LOG-001260,BCH-00329,EQ-103,PLT-001,Step 3 – Compression,2024-06-27 16:21:12,2024-06-27 19:39:02,120,197.8,77.8,completed,120.0,0.547,0.5543,0.6619,0.2007
LOG-001261,BCH-00329,EQ-104,PLT-001,Step 4 – Coating,2024-06-27 19:39:02,2024-06-28 00:35:31,150,296.5,146.5,completed,150.0,0.6264,0.6652,0.8192,0.3413
LOG-001262,BCH-00330,EQ-101,PLT-001,Step 1 – Granulation,2024-06-27 10:01:59,2024-06-27 11:31:59,90,90.0,0.0,completed,90.0,0.7799,0.7353,0.8125,0.4659
LOG-001263,BCH-00330,EQ-102,PLT-001,Step 2 – Blending,2024-06-27 11:31:59,2024-06-27 12:31:59,60,60.0,0.0,completed,60.0,0.6876,0.7342,0.7068,0.3568
